MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10307679119,000000000023705340,0.4070,Active Import Interval (kWh),08-10-2024 23:00
10307679119,000000000023705340,1.2420,Active Import Interval (kWh),08-10-2024 22:30
10307679119,000000000023705340,0.5740,Active Import Interval (kWh),08-10-2024 22:00
10307679119,000000000023705340,0.6560,Active Import Interval (kWh),08-10-2024 21:30
10307679119,000000000023705340,0.7280,Active Import Interval (kWh),08-10-2024 21:00
10307679119,000000000023705340,1.2380,Active Import Interval (kWh),08-10-2024 20:30
10307679119,000000000023705340,0.6410,Active Import Interval (kWh),08-10-2024 20:00
10307679119,000000000023705340,1.0400,Active Import Interval (kWh),08-10-2024 19:30
10307679119,000000000023705340,0.7240,Active Import Interval (kWh),08-10-2024 19:00
10307679119,000000000023705340,0.5770,Active Import Interval (kWh),08-10-2024 18:30
10307679119,000000000023705340,0.8350,Active Import Interval (kWh),08-10-2024 18:00
10307679119,000000000023705340,1.9770,Active Import Interval (kWh),08-10-2024 17:30
10307679119,000000000023705340,0.3420,Active Import Interval (kWh),08-10-2024 17:00
10307679119,000000000023705340,0.1500,Active Import Interval (kWh),08-10-2024 16:30
10307679119,000000000023705340,0.4930,Active Import Interval (kWh),08-10-2024 16:00
10307679119,000000000023705340,0.4560,Active Import Interval (kWh),08-10-2024 15:30
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),08-10-2024 15:00
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),08-10-2024 14:30
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),08-10-2024 14:00
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),08-10-2024 13:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),08-10-2024 13:00
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),08-10-2024 12:30
10307679119,000000000023705340,0.1850,Active Import Interval (kWh),08-10-2024 12:00
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),08-10-2024 11:30
10307679119,000000000023705340,0.1910,Active Import Interval (kWh),08-10-2024 11:00
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),08-10-2024 10:30
10307679119,000000000023705340,0.1680,Active Import Interval (kWh),08-10-2024 10:00
10307679119,000000000023705340,0.2580,Active Import Interval (kWh),08-10-2024 09:30
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),08-10-2024 09:00
10307679119,000000000023705340,0.2570,Active Import Interval (kWh),08-10-2024 08:30
10307679119,000000000023705340,0.4430,Active Import Interval (kWh),08-10-2024 08:00
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),08-10-2024 07:30
10307679119,000000000023705340,0.3140,Active Import Interval (kWh),08-10-2024 07:00
10307679119,000000000023705340,1.4550,Active Import Interval (kWh),08-10-2024 06:30
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),08-10-2024 06:00
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),08-10-2024 05:30
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),08-10-2024 05:00
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),08-10-2024 04:30
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),08-10-2024 04:00
10307679119,000000000023705340,0.1910,Active Import Interval (kWh),08-10-2024 03:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),08-10-2024 03:00
10307679119,000000000023705340,0.1930,Active Import Interval (kWh),08-10-2024 02:30
10307679119,000000000023705340,0.1820,Active Import Interval (kWh),08-10-2024 02:00
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),08-10-2024 01:30
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),08-10-2024 01:00
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),08-10-2024 00:30
10307679119,000000000023705340,0.3060,Active Import Interval (kWh),08-10-2024 00:00
10307679119,000000000023705340,0.2420,Active Import Interval (kWh),07-10-2024 23:30
10307679119,000000000023705340,0.3110,Active Import Interval (kWh),07-10-2024 23:00
10307679119,000000000023705340,0.6790,Active Import Interval (kWh),07-10-2024 22:30
10307679119,000000000023705340,0.7780,Active Import Interval (kWh),07-10-2024 22:00
10307679119,000000000023705340,0.5430,Active Import Interval (kWh),07-10-2024 21:30
10307679119,000000000023705340,0.5560,Active Import Interval (kWh),07-10-2024 21:00
10307679119,000000000023705340,0.5550,Active Import Interval (kWh),07-10-2024 20:30
10307679119,000000000023705340,0.5670,Active Import Interval (kWh),07-10-2024 20:00
10307679119,000000000023705340,0.6330,Active Import Interval (kWh),07-10-2024 19:30
10307679119,000000000023705340,0.5330,Active Import Interval (kWh),07-10-2024 19:00
10307679119,000000000023705340,0.4870,Active Import Interval (kWh),07-10-2024 18:30
10307679119,000000000023705340,0.5430,Active Import Interval (kWh),07-10-2024 18:00
10307679119,000000000023705340,0.9250,Active Import Interval (kWh),07-10-2024 17:30
10307679119,000000000023705340,0.2500,Active Import Interval (kWh),07-10-2024 17:00
10307679119,000000000023705340,0.3300,Active Import Interval (kWh),07-10-2024 16:30
10307679119,000000000023705340,0.4740,Active Import Interval (kWh),07-10-2024 16:00
10307679119,000000000023705340,0.2420,Active Import Interval (kWh),07-10-2024 15:30
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),07-10-2024 15:00
10307679119,000000000023705340,0.2380,Active Import Interval (kWh),07-10-2024 14:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),07-10-2024 14:00
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),07-10-2024 13:30
10307679119,000000000023705340,0.1200,Active Import Interval (kWh),07-10-2024 13:00
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),07-10-2024 12:30
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),07-10-2024 12:00
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),07-10-2024 11:30
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),07-10-2024 11:00
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),07-10-2024 10:30
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),07-10-2024 10:00
10307679119,000000000023705340,0.2640,Active Import Interval (kWh),07-10-2024 09:30
10307679119,000000000023705340,0.1930,Active Import Interval (kWh),07-10-2024 09:00
10307679119,000000000023705340,0.3500,Active Import Interval (kWh),07-10-2024 08:30
10307679119,000000000023705340,0.9910,Active Import Interval (kWh),07-10-2024 08:00
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),07-10-2024 07:30
10307679119,000000000023705340,0.1260,Active Import Interval (kWh),07-10-2024 07:00
10307679119,000000000023705340,1.0200,Active Import Interval (kWh),07-10-2024 06:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),07-10-2024 06:00
10307679119,000000000023705340,0.1380,Active Import Interval (kWh),07-10-2024 05:30
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),07-10-2024 05:00
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),07-10-2024 04:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),07-10-2024 04:00
10307679119,000000000023705340,0.1380,Active Import Interval (kWh),07-10-2024 03:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),07-10-2024 03:00
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),07-10-2024 02:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),07-10-2024 02:00
10307679119,000000000023705340,0.1240,Active Import Interval (kWh),07-10-2024 01:30
10307679119,000000000023705340,0.6120,Active Import Interval (kWh),07-10-2024 01:00
10307679119,000000000023705340,1.0330,Active Import Interval (kWh),07-10-2024 00:30
10307679119,000000000023705340,0.3140,Active Import Interval (kWh),07-10-2024 00:00
10307679119,000000000023705340,0.5050,Active Import Interval (kWh),06-10-2024 23:30
10307679119,000000000023705340,0.9970,Active Import Interval (kWh),06-10-2024 23:00
10307679119,000000000023705340,0.6260,Active Import Interval (kWh),06-10-2024 22:30
10307679119,000000000023705340,0.4020,Active Import Interval (kWh),06-10-2024 22:00
10307679119,000000000023705340,0.3070,Active Import Interval (kWh),06-10-2024 21:30
10307679119,000000000023705340,0.5490,Active Import Interval (kWh),06-10-2024 21:00
10307679119,000000000023705340,0.3540,Active Import Interval (kWh),06-10-2024 20:30
10307679119,000000000023705340,0.7190,Active Import Interval (kWh),06-10-2024 20:00
10307679119,000000000023705340,1.3250,Active Import Interval (kWh),06-10-2024 19:30
10307679119,000000000023705340,0.8410,Active Import Interval (kWh),06-10-2024 19:00
10307679119,000000000023705340,0.4570,Active Import Interval (kWh),06-10-2024 18:30
10307679119,000000000023705340,0.3810,Active Import Interval (kWh),06-10-2024 18:00
10307679119,000000000023705340,1.3720,Active Import Interval (kWh),06-10-2024 17:30
10307679119,000000000023705340,0.3430,Active Import Interval (kWh),06-10-2024 17:00
10307679119,000000000023705340,1.4160,Active Import Interval (kWh),06-10-2024 16:30
10307679119,000000000023705340,0.7480,Active Import Interval (kWh),06-10-2024 16:00
10307679119,000000000023705340,0.5390,Active Import Interval (kWh),06-10-2024 15:30
10307679119,000000000023705340,0.2610,Active Import Interval (kWh),06-10-2024 15:00
10307679119,000000000023705340,0.3340,Active Import Interval (kWh),06-10-2024 14:30
10307679119,000000000023705340,0.2420,Active Import Interval (kWh),06-10-2024 14:00
10307679119,000000000023705340,0.3050,Active Import Interval (kWh),06-10-2024 13:30
10307679119,000000000023705340,0.2280,Active Import Interval (kWh),06-10-2024 13:00
10307679119,000000000023705340,0.2230,Active Import Interval (kWh),06-10-2024 12:30
10307679119,000000000023705340,0.3580,Active Import Interval (kWh),06-10-2024 12:00
10307679119,000000000023705340,0.9120,Active Import Interval (kWh),06-10-2024 11:30
10307679119,000000000023705340,0.2250,Active Import Interval (kWh),06-10-2024 11:00
10307679119,000000000023705340,0.3400,Active Import Interval (kWh),06-10-2024 10:30
10307679119,000000000023705340,0.8130,Active Import Interval (kWh),06-10-2024 10:00
10307679119,000000000023705340,0.8650,Active Import Interval (kWh),06-10-2024 09:30
10307679119,000000000023705340,0.1820,Active Import Interval (kWh),06-10-2024 09:00
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),06-10-2024 08:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),06-10-2024 08:00
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),06-10-2024 07:30
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),06-10-2024 07:00
10307679119,000000000023705340,0.8080,Active Import Interval (kWh),06-10-2024 06:30
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),06-10-2024 06:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),06-10-2024 05:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),06-10-2024 05:00
10307679119,000000000023705340,0.1150,Active Import Interval (kWh),06-10-2024 04:30
10307679119,000000000023705340,0.1240,Active Import Interval (kWh),06-10-2024 04:00
10307679119,000000000023705340,0.1340,Active Import Interval (kWh),06-10-2024 03:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),06-10-2024 03:00
10307679119,000000000023705340,0.2620,Active Import Interval (kWh),06-10-2024 02:30
10307679119,000000000023705340,0.3610,Active Import Interval (kWh),06-10-2024 02:00
10307679119,000000000023705340,0.3810,Active Import Interval (kWh),06-10-2024 01:30
10307679119,000000000023705340,0.4870,Active Import Interval (kWh),06-10-2024 01:00
10307679119,000000000023705340,0.6360,Active Import Interval (kWh),06-10-2024 00:30
10307679119,000000000023705340,0.5090,Active Import Interval (kWh),06-10-2024 00:00
10307679119,000000000023705340,0.3390,Active Import Interval (kWh),05-10-2024 23:30
10307679119,000000000023705340,0.3150,Active Import Interval (kWh),05-10-2024 23:00
10307679119,000000000023705340,0.3080,Active Import Interval (kWh),05-10-2024 22:30
10307679119,000000000023705340,0.3200,Active Import Interval (kWh),05-10-2024 22:00
10307679119,000000000023705340,0.3550,Active Import Interval (kWh),05-10-2024 21:30
10307679119,000000000023705340,0.4750,Active Import Interval (kWh),05-10-2024 21:00
10307679119,000000000023705340,0.3210,Active Import Interval (kWh),05-10-2024 20:30
10307679119,000000000023705340,0.3070,Active Import Interval (kWh),05-10-2024 20:00
10307679119,000000000023705340,0.3050,Active Import Interval (kWh),05-10-2024 19:30
10307679119,000000000023705340,0.4360,Active Import Interval (kWh),05-10-2024 19:00
10307679119,000000000023705340,0.2900,Active Import Interval (kWh),05-10-2024 18:30
10307679119,000000000023705340,0.7010,Active Import Interval (kWh),05-10-2024 18:00
10307679119,000000000023705340,1.0900,Active Import Interval (kWh),05-10-2024 17:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),05-10-2024 17:00
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),05-10-2024 16:30
10307679119,000000000023705340,0.1920,Active Import Interval (kWh),05-10-2024 16:00
10307679119,000000000023705340,0.2310,Active Import Interval (kWh),05-10-2024 15:30
10307679119,000000000023705340,0.4080,Active Import Interval (kWh),05-10-2024 15:00
10307679119,000000000023705340,0.1830,Active Import Interval (kWh),05-10-2024 14:30
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),05-10-2024 14:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),05-10-2024 13:30
10307679119,000000000023705340,0.2260,Active Import Interval (kWh),05-10-2024 13:00
10307679119,000000000023705340,0.5270,Active Import Interval (kWh),05-10-2024 12:30
10307679119,000000000023705340,0.4380,Active Import Interval (kWh),05-10-2024 12:00
10307679119,000000000023705340,1.1180,Active Import Interval (kWh),05-10-2024 11:30
10307679119,000000000023705340,0.2260,Active Import Interval (kWh),05-10-2024 11:00
10307679119,000000000023705340,0.2670,Active Import Interval (kWh),05-10-2024 10:30
10307679119,000000000023705340,0.3110,Active Import Interval (kWh),05-10-2024 10:00
10307679119,000000000023705340,0.2100,Active Import Interval (kWh),05-10-2024 09:30
10307679119,000000000023705340,0.3260,Active Import Interval (kWh),05-10-2024 09:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),05-10-2024 08:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),05-10-2024 08:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),05-10-2024 07:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),05-10-2024 07:00
10307679119,000000000023705340,0.1270,Active Import Interval (kWh),05-10-2024 06:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),05-10-2024 06:00
10307679119,000000000023705340,0.6410,Active Import Interval (kWh),05-10-2024 05:30
10307679119,000000000023705340,2.1550,Active Import Interval (kWh),05-10-2024 05:00
10307679119,000000000023705340,1.2650,Active Import Interval (kWh),05-10-2024 04:30
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),05-10-2024 04:00
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),05-10-2024 03:30
10307679119,000000000023705340,0.1280,Active Import Interval (kWh),05-10-2024 03:00
10307679119,000000000023705340,0.2560,Active Import Interval (kWh),05-10-2024 02:30
10307679119,000000000023705340,0.6420,Active Import Interval (kWh),05-10-2024 02:00
